,area_shp
3076,3.9527397024530896e-05
3077,2.664381016625424e-05
3078,0.00015860629636299867
3079,4.272073908183567e-05
3080,0.00014723326010038584
3081,0.0001690899588500416
3082,4.0013334669220144e-05
3083,0.00013412748761106654
3084,5.224885975350504e-05
3085,1.930440253771946e-05
3086,8.62889452672409e-05
3087,5.100397922396906e-05
3088,7.191770781097076e-05
3089,1.844466262808305e-05
3090,1.3727804751403844e-05
3091,9.756500600299403e-05
3092,4.940710202501494e-05
3093,0.00019675642874994145
3094,1.776940636350972e-05
3095,6.79394677836657e-05
3096,3.008761064914214e-05
3097,0.00015440706847791798
3098,9.531487373163964e-05
3099,3.6392206848526514e-05
3100,6.317466337185237e-05
3101,0.00018617173538121822
3102,1.5350628938634033e-05
3103,0.00017860022448945118
3104,1.849079360419698e-05
3105,4.8927402138443775e-05
3106,5.550138371205815e-05
3107,4.3401079596013e-05
3108,9.360955123105028e-05
3109,5.943231853337296e-05
3110,0.00012080333358189925
3111,7.936803637542309e-05
3112,5.976867454892918e-05
3113,1.9716764252707898e-05
3114,4.525865295637602e-05
3115,3.240953628137789e-05
3116,0.00014488216705670775
3117,0.00010683833334342408
3118,2.634290246373305e-05
3119,7.72113131019592e-05
3120,2.372955601625326e-05
3121,1.5297678591175137e-05
3122,4.3980282752214345e-05
3123,1.8943260852911064e-05
3124,1.5557281985733724e-05
3125,0.0001456975836338007
3126,4.250110047453721e-05
3127,1.6561809028000015e-05
3128,0.00010853193246799717
3129,1.654137717107617e-05
3130,0.00013366524599474347
3131,0.00012141701552148248
3132,3.091378138953334e-05
3133,0.00012560864852571475
3134,0.00013170802259358542
3135,1.4321921849485426e-05
3136,1.4709675220442157e-05
3137,8.52147533489846e-05
3138,5.8842127292020135e-05
3139,6.820664320859532e-05
3140,7.918705954964832e-05
3141,3.5001487423868377e-05
3142,0.00012784152479081796
3143,6.325075660483287e-05
3144,4.713703939548416e-05
3145,2.073778898911174e-05
3146,0.00015118856246580103
3147,7.683116699708284e-05
3148,3.493570813043042e-05
3149,4.660345753496699e-05
3150,0.00010105993340214064
3151,5.2402355559868085e-05
3152,0.0001110096586365525
3153,1.5204646910230746e-05
3154,4.3286257072576305e-05
3155,9.625591840810608e-05
3156,6.21433737623916e-05
3157,0.00014347044386066936
3158,0.00015172841881919846
3159,0.0001767692710510731
3160,3.9116372720387746e-05
3161,5.662810768559349e-05
3162,4.423813662885491e-05
3163,7.289822276441404e-05
3164,9.601305474010881e-05
3165,9.611162008050188e-05
3166,0.0001671659667162355
3167,8.395121403889487e-05
3168,4.662529806368275e-05
3169,1.5266888051304462e-05
3170,4.150720475283291e-05
3171,5.445355599786563e-05
3172,6.149533240893545e-05
3173,0.00011210161670328102
3174,1.5887732384652296e-05
3175,2.559457009224119e-05
3176,1.5832378734356824e-05
3177,0.0001596927474050185
3178,5.0555535719541786e-05
3179,2.7941208639166906e-05
3180,7.542539978138424e-05
3181,0.00017938017570199238
3182,9.336521262650595e-05
3183,3.249757659461034e-05
3184,3.417791503141216e-05
3185,2.6938060106982697e-05
3186,0.00018107216090315243
3187,3.0430669811349335e-05
3188,3.3777593477290815e-05
3189,6.564299136982679e-05
3190,0.00011143875687445256
3191,0.00018017453975868587
3192,7.702679917474012e-05
3193,5.5930736841936473e-05
3194,0.00012960948428524535
3195,4.656927875763317e-05
3196,8.84047943703172e-05
3197,0.00013923328188541773
3198,0.00012637577522044783
3199,7.52309106205012e-05
3200,7.385027391904834e-05
3201,0.00010629633176007407
3202,0.00010082514225360357
3203,4.078043257429124e-05
3204,6.826455852927441e-05
3205,1.635468442216894e-05
3206,0.00013381046160760375
3207,1.9087458706198746e-05
3208,3.2180920023326044e-05
3209,3.3995798752804284e-05
3210,0.00015582488726941155
3211,0.00010238271123046055
3212,5.25876148992849e-05
3213,0.00017900975215326116
3214,0.00012597738622512487
3215,2.9243973211365315e-05
3216,4.647419170199888e-05
3217,2.937742229855905e-05
3218,4.168729071613662e-05
3219,3.88949309661441e-05
3220,1.6897603442860094e-05
3221,0.00011604839206988476
3222,8.093007254664064e-05
3223,2.2587455976224307e-05
3224,0.00017610727085282403
3225,5.164296919838863e-05
3226,6.415463639747097e-05
3227,9.99635143958189e-05
3228,1.7506549144870572e-05
3229,3.0033677945122785e-05
3230,5.349060732437877e-05
3231,4.351708473173638e-05
3232,5.2422948889893343e-05
3233,5.134046798958136e-05
3234,5.8994860470421666e-05
3235,7.761368765975232e-05
3236,7.364913761045051e-05
3237,1.8020245374379845e-05
3238,2.9871552247362744e-05
3239,2.7895438528603865e-05
3240,6.368709007871567e-05
3241,3.002785263829505e-05
3242,9.783410232321781e-05
3243,6.632118834404604e-05
3244,0.0001194213089097854
3245,6.782979668982764e-05
3246,5.022894673768427e-05
3247,0.00013787249040926938
3248,3.4633139337211737e-05
3249,9.875387300201036e-05
3250,9.159630118542917e-05
3251,2.240187102831522e-05
3252,1.9922822960841072e-05
3253,3.797668516043388e-05
3254,1.7901073907083297e-05
3255,7.632662624109282e-05
3256,5.2731534030395975e-05
3257,9.742001992260358e-05
3258,0.0001646386677091589
3259,0.000153489109281075
3260,9.5396204923788e-05
3261,5.997473494486269e-05
3262,6.419101759149106e-05
3263,0.00010471849338606717
3264,0.0001355465705422756
3265,1.67684916969155e-05
3266,0.00012062796428859698
3267,8.917761890260067e-05
3268,9.603796227323903e-05
3269,0.00011375994865139766
3270,0.00015634762256693937
3271,9.252572319531193e-05
3272,3.695949028051526e-05
3273,0.00018752971324138306
3274,0.00015207846442095063
3275,9.69278593947351e-05
3276,2.0885501327436928e-05
3277,0.00018711233823117773
3278,1.5929940968026543e-05
3279,6.488691373229622e-05
3280,0.00019266749156755865
3281,2.841598023505826e-05
3282,4.0054113308622426e-05
3283,0.0001027166363456996
3284,6.999206849968633e-05
3285,0.00014244037039855975
3286,0.00014250317437586942
3287,6.610844882455985e-05
3288,5.139943686629391e-05
3289,2.1567454434306122e-05
3290,0.00012190798803610397
3291,6.200336150590383e-05
3292,9.712713044245121e-05
3293,0.00015991610980411057
3294,4.72500076793233e-05
3295,4.276299791432555e-05
3296,0.00010489119224426332
3297,0.00017959894359144773
3298,2.849199707243699e-05
3299,2.0095213435426274e-05
3300,0.00013390937379504758
3301,7.932322717412187e-05
3302,7.516253832684481e-05
3303,3.437505035969273e-05
3304,3.83648682447737e-05
3305,3.699408134063531e-05
3306,5.125856834214865e-05
3307,0.00012713898178400932
3308,7.286730318045865e-05
3309,0.0001089519452629438
3310,6.21391280092202e-05
3311,2.503383244757784e-05
3312,3.981240544022859e-05
3313,3.13320108961419e-05
3314,4.0129594095025556e-05
3315,1.59307953461434e-05
3316,0.00010851562135284083
3317,0.0001057358191408386
3318,9.414051592614911e-05
3319,4.903353521697349e-05
3320,5.991795441672043e-05
3321,0.000132617396377654
3322,4.210357332295708e-05
3323,0.00014575694626077935
3324,3.9338315346299e-05
3325,9.409724686469159e-05
3326,4.824381394754835e-05
3327,0.00011472459769797738
3328,4.2067674584600286e-05
3329,0.00015115221212701137
3330,5.1685989145041486e-05
3331,3.9343410145578523e-05
3332,9.083111070499266e-05
3333,0.0001364426891324375
3334,6.69246241559579e-05
3335,3.300386786128625e-05
3336,9.455829701172531e-05
3337,4.078925912836146e-05
3338,4.2575825196361056e-05
3339,6.006123323207416e-05
3340,2.6030357532522407e-05
3341,2.9007389994973177e-05
3342,0.00010912885023154712
3343,4.096101217653593e-05
3344,9.699768317826291e-05
3345,4.400196804425306e-05
3346,7.009539939632619e-05
3347,5.260759832630925e-05
3348,0.00012259803700951258
3349,0.00012036065575805446
3350,5.7225997978321586e-05
3351,3.746226469181133e-05
3352,2.617999209009396e-05
3353,7.06480301420165e-05
3354,4.836590992895593e-05
3355,2.8869570029610127e-05
3356,3.2676707799709275e-05
3357,4.689210987005815e-05
3358,0.0001626295046314528
3359,6.83179997546342e-05
3360,6.428297036528436e-05
3361,1.3544357679726221e-05
3362,0.00011495435984849662
3363,7.330221467127344e-05
3364,3.761816091116957e-05
3365,9.341682911571348e-05
3366,2.4087665992732003e-05
3367,9.266470983525281e-05
3368,0.00011661940183390525
3369,3.343712633563206e-05
3370,0.00010121912825274658
3371,3.751593193582279e-05
3372,0.00016730941478921362
3373,0.0001943540278265513
3374,0.00012234871006691625
3375,1.9153855653137626e-05
3376,7.598537916698569e-05
3377,6.178936223368252e-05
3378,3.941695344135944e-05
3379,1.4336724075741493e-05
3380,0.0001596305811883024
3381,8.034396017839523e-05
3382,7.122524096861797e-05
3383,3.982437330582239e-05
3384,0.00010348201020801153
3385,2.186051394509022e-05
3386,6.880768767962637e-05
3387,0.00010458781125457283
3388,3.5362103609652214e-05
3389,9.619697295422318e-05
3390,1.77506302068595e-05
3391,2.0092035532697183e-05
3392,4.492907964239232e-05
3393,5.2067820097069235e-05
3394,5.457011461975367e-05
3395,9.740661679123074e-05
3396,3.430134026530812e-05
3397,3.650410928497988e-05
3398,0.0001285071637900641
3399,9.201364509172394e-05
3400,4.668235123020448e-05
3401,0.00010786233416785572
3402,4.526693372567781e-05
3403,3.134539256039052e-05
3404,2.5197923148146202e-05
3405,5.0015567584088624e-05
3406,1.76982434517859e-05
3407,0.00014358892038705525
3408,7.6734601696757e-05
3409,0.00010750384634817248
3410,4.128957179221352e-05
3411,3.337256912374385e-05
3412,0.00012111721391042178
3413,0.00013523955377001533
3414,0.00013568591634032025
3415,0.00012863551170178296
3416,2.5542795041391056e-05
3417,0.00011889012970287028
3418,5.477576818448283e-05
3419,2.4798452108885454e-05
3420,5.897378143679977e-05
3421,4.3999914066244296e-05
3422,0.0001008301847441606
3423,0.00012684990650029188
3424,5.8839327453272326e-05
3425,0.00012478591955289862
3426,3.808030709402479e-05
3427,7.03540976482328e-05
3428,5.4959821407110136e-05
3429,4.465773726254766e-05
3430,0.00015509156979574986
3431,3.0427678962345123e-05
3432,0.00018187005220482485
3433,5.1107461226909344e-05
3434,4.438371819270906e-05
3435,7.157240061620244e-05
3436,1.8703059863648042e-05
3437,3.498361742574284e-05
3438,0.0001873786829124654
3439,0.0001547398316035746
3440,0.00010254914848492665
3441,5.02574647171331e-05
3442,7.593317233306964e-05
3443,0.00011239897658132016
3444,1.846342056114602e-05
3445,2.5765310237109126e-05
3446,7.230433533431536e-05
3447,0.0001459465456454875
3448,0.00012285888866146014
3449,0.00010203153013557089
3450,5.8850823805493115e-05
3451,5.753812947068582e-05
3452,0.00011621626291231693
3453,4.885440409792115e-05
3454,3.094105843807876e-05
3455,6.173351219458185e-05
3456,6.110041114555344e-05
3457,2.8652906341051478e-05
3458,7.791863573346824e-05
3459,0.00015651716435866194
3460,4.978004554557075e-05
3461,3.4752199290083454e-05
3462,7.170519137480873e-05
3463,0.00010698511260641388
3464,1.3854616713953885e-05
3465,6.303130301471931e-05
3466,2.885511427386174e-05
3467,7.080852335901702e-05
3468,0.00011586391385777374
3469,0.00018215916024189063
3470,2.2460342501284666e-05
3471,0.00017893081029828205
3472,5.301173931978519e-05
3473,6.902954420571626e-05
3474,9.862597865794614e-05
3475,4.615899768952389e-05
3476,7.54039833514448e-05
3477,0.0001454045827343262
3478,1.3801663881518238e-05
3479,0.00013625783289359744
3480,1.6459705805917566e-05
3481,1.4745613722089034e-05
3482,2.547135591948453e-05
3483,2.1767008412370623e-05
3484,5.667372238203013e-05
3485,0.00014278121423742945
3486,4.6025610874573474e-05
3487,0.00011250950385571407
3488,1.8472583869292157e-05
3489,2.56411252890668e-05
3490,3.425421763156691e-05
3491,5.573858278167914e-05
3492,3.0556056122032094e-05
3493,0.00010085740327543753
3494,0.00013206524550346145
3495,3.577797576064618e-05
3496,2.30297751006575e-05
3497,8.309890305166812e-05
3498,0.00019266749156755865
3499,3.741176567550167e-05
3500,8.909503916743671e-05
3501,7.585898361039187e-05
3502,9.430240813863687e-05
3503,4.4091130280944245e-05
3504,0.00010557268473573609
3505,3.707199674358712e-05
3506,8.481574867887803e-05
3507,0.00016968517813916958
3508,3.362171428115279e-05
3509,7.812077897607573e-05
3510,6.710091746912758e-05
3511,0.00017308913965985098
3512,0.0001281194004043133
3513,6.645713751187831e-05
3514,0.00016094974562739852
3515,2.8252491097948372e-05
3516,6.104375557343703e-05
3517,5.7589173849706204e-05
3518,6.103473762284121e-05
3519,4.295844966712452e-05
3520,8.482284371243098e-05
3521,5.5765055161869707e-05
3522,1.545562705311273e-05
3523,5.6590003936965187e-05
3524,6.058744074536102e-05
3525,7.791696983573715e-05
3526,1.6092583545298825e-05
3527,5.528111082584699e-05
3528,5.0755689457457113e-05
3529,0.00018762267289474218
3530,8.147394720087947e-05
3531,5.582911648144248e-05
3532,0.0001066600948172395
3533,2.7984659007377245e-05
3534,4.7069845121990204e-05
3535,7.895414792334738e-05
3536,3.729238046449171e-05
3537,6.185031288309422e-05
3538,3.591487405600502e-05
3539,3.6190323841241906e-05
3540,0.00012533390220509984
3541,0.0001675308808564103
3542,0.0001636126938223754
3543,3.9568219580257736e-05
3544,4.870577211776637e-05
3545,3.939749049762488e-05
3546,5.738176027261963e-05
3547,0.00013927057706590313
3548,1.8080111769445353e-05
3549,4.1710733987818975e-05
3550,4.520866230248275e-05
3551,8.485976352781814e-05
3552,4.02788997745244e-05
3553,0.0001063485280188029
3554,6.681287651055893e-05
3555,2.5966143914178336e-05
3556,0.00018574386507581517
3557,6.0148881316607726e-05
3558,0.00017239414405803333
3559,0.00019025230622864847
3560,0.00013020053854552517
3561,9.631451947389218e-05
3562,5.8301976931081526e-05
3563,3.056200677869094e-05
3564,4.765465057156159e-05
3565,0.00016668287202001035
3566,7.015497632593082e-05
3567,3.389558183168501e-05
3568,3.9741184619160296e-05
3569,0.00013079914502880688
3570,0.00010892743340118097
3571,3.606984694836567e-05
3572,4.5463238376867326e-05
3573,5.408732905744843e-05
3574,0.00014496672987069427
3575,1.393980183210115e-05
3576,0.00010356193635599784
3577,3.837900726218069e-05
3578,5.06299042370633e-05
3579,6.779055712244101e-05
3580,0.00015484141231197554
3581,0.00015053786913176776
3582,0.00011566897531375548
3583,7.031185605656602e-05
3584,0.00019014627753453117
3585,4.420931340338738e-05
3586,2.6891152942300376e-05
3587,8.2962161142108e-05
3588,4.9001983956893916e-05
3589,0.00010378938752017923
3590,1.645917999663569e-05
3591,6.552589956442877e-05
3592,9.616668786060917e-05
3593,1.4239532792890754e-05
3594,0.00016636960467185388
3595,0.00016771804633342012
3596,7.756256375769955e-05
3597,2.4576131101878353e-05
3598,0.00012030379764487232
3599,8.434192728681242e-05
3600,0.00013986103051552223
3601,0.000148619694053161
3602,4.303765439568812e-05
3603,7.275078448583955e-05
3604,0.00012120144440571017
3605,2.102774631281948e-05
3606,3.548570998206459e-05
3607,0.00012161269437373807
3608,5.4445623061636327e-05
3609,0.00010981320490700417
3610,4.655227153631478e-05
3611,0.00016290684356694057
3612,7.021407507592668e-05
3613,0.00011953102572589933
3614,1.891172605054108e-05
3615,2.4740132568912855e-05
3616,8.091280965760286e-05
3617,3.226517788909875e-05
3618,6.469882988577879e-05
3619,8.10249024106595e-05
3620,6.702009327814372e-05
3621,8.372522250529625e-05
3622,5.8842127292020135e-05
3623,1.7211220518076454e-05
3624,2.518983562559099e-05
3625,4.0344912980053746e-05
3626,0.00016708968551124782
3627,7.715193520901497e-05
3628,2.3705523482966316e-05
3629,3.46823145609338e-05
3630,0.00015300337906942017
3631,0.0001174785715283845
3632,2.263416394648138e-05
3633,8.180098860498812e-05
3634,4.584526541596994e-05
3635,3.3745136366436334e-05
3636,3.663373690286701e-05
3637,0.0001197730333791211
3638,5.76169602012409e-05
3639,1.5128686021079421e-05
3640,3.986034259089976e-05
3641,0.00017280083311064124
3642,2.8202591176662557e-05
3643,0.0001872523806149103
3644,9.790087931736135e-05
3645,2.0895087274025127e-05
3646,4.510814124405945e-05
3647,2.391374852040607e-05
3648,0.00011138956555067533
3649,5.97859877017825e-05
3650,1.95791343146422e-05
3651,2.5310377156753104e-05
3652,6.65154658542215e-05
3653,1.967498239292716e-05
3654,0.00019372295668054686
3655,7.826743595664836e-05
3656,3.651657740768016e-05
3657,7.572465140556516e-05
3658,5.5906549344384946e-05
3659,0.0001088457043055565
3660,0.00014971856830937357
3661,0.00011112581182120747
3662,1.6011214117029357e-05
3663,0.0001165651512101042
3664,3.376422902173247e-05
3665,1.7567134671231574e-05
3666,0.00014780707807337385
3667,2.3346046666016723e-05
3668,1.6372498383938013e-05
3669,6.771503841166268e-05
3670,0.00013417807578956596
3671,7.910004696952483e-05
3672,3.8870821176527004e-05
3673,2.1545057478482333e-05
3674,0.00015316424676421598
3675,0.00017970125800657806
3676,8.401438591079373e-05
3677,6.967117387169533e-05
3678,3.0901689188055943e-05
3679,1.3353197959134603e-05
3680,2.8266118313598905e-05
3681,0.00010992057444959808
3682,1.551745142290188e-05
3683,5.755492260066622e-05
3684,3.3517619633960025e-05
3685,0.00013002154560129442
3686,4.500222806690539e-05
3687,0.00013381051611148005
3688,5.404021892715455e-05
3689,0.00015609725147862287
3690,6.929016301163954e-05
3691,0.00011767071093340929
3692,0.00015844401942256448
3693,5.177006730298755e-05
3694,5.14007851802075e-05
3695,0.00011388837790866476
3696,4.3506180548468916e-05
3697,0.00013636141322762848
3698,0.00016061435525793427
3699,0.00013530724813364263
3700,9.027499310816108e-05
3701,4.191424416871218e-05
3702,9.093295341885152e-05
3703,0.0001484419910484079
3704,8.912072561983006e-05
3705,3.919338072654157e-05
3706,2.6477372039506015e-05
3707,9.681808605209673e-05
3708,6.920073444739841e-05
3709,3.879203619921762e-05
3710,3.366087021119441e-05
3711,0.00014197957665985976
3712,4.145647290085091e-05
3713,0.00019643523002121457
3714,5.37299074517864e-05
3715,0.0001514165534975709
3716,0.00015503252566039652
3717,0.00013555462930622808
3718,4.580111590413836e-05
3719,3.049648334812396e-05
3720,9.659323325330788e-05
3721,7.446151516828634e-05
3722,4.5262218276937155e-05
3723,4.941665287057378e-05
3724,4.0346057216019665e-05
3725,0.00017577781499576544
3726,0.00012275057965557484
3727,0.000123054466900092
3728,0.00019170656096881053
3729,4.165547579832663e-05
3730,3.595885752038498e-05
3731,0.0001792477243094219
3732,2.2605330839725994e-05
3733,8.238074885129003e-05
3734,0.00013688190562767305
3735,0.00014978741810728712
3736,5.489200127487349e-05
3737,0.00010074748657231546
3738,0.00015466832407551626
3739,2.986830788299986e-05
3740,0.00013087811632880872
3741,0.00011529250859687167
3742,0.00010899281322727987
3743,1.4937104927463581e-05
3744,1.5192739787388232e-05
3745,0.00010697542844615834
3746,2.3868377284844753e-05
3747,9.813761041006504e-05
3748,0.00017010575565479306
3749,4.792578413683135e-05
3750,0.00014959697474583257
3751,5.282934355276612e-05
3752,8.41229252405664e-05
3753,3.962451864334002e-05
3754,6.492256244655474e-05
3755,7.735739368453225e-05
3756,0.0001371787262165
3757,1.700150235714305e-05
3758,2.8732046400625308e-05
3759,0.0001380847010891241
3760,5.206328315075481e-05
3761,7.710914016939474e-05
3762,0.00015063817393739504
3763,6.124828112372336e-05
3764,6.311851932653864e-05
3765,5.616879165408793e-05
3766,4.300226948202905e-05
3767,2.1807869205856874e-05
3768,2.6086603569969084e-05
3769,4.314913831292608e-05
3770,5.9349115530734255e-05
3771,6.012600109066034e-05
3772,6.013130292810262e-05
3773,3.894327611870077e-05
3774,8.26888297755352e-05
3775,0.0001580955041743205
3776,1.977683982281741e-05
3777,5.958388576574154e-05
3778,1.8458333977284903e-05
3779,4.9915255594931754e-05
3780,0.00017266334485468212
3781,0.00013865379048363583
3782,0.00016459089470022216
3783,0.00010286134895917373
3784,3.2463746665830155e-05
3785,0.0001056386407498665
3786,2.536972372753627e-05
3787,2.2057648787586594e-05
3788,1.8542422278345893e-05
3789,3.0134947031530334e-05
3790,5.964904880589953e-05
3791,2.7939304800532722e-05
3792,4.684054099053813e-05
3793,1.3771775486788446e-05
3794,0.00015561999791616226
3795,3.4448330906437606e-05
3796,4.1685778684339236e-05
3797,6.589284641350513e-05
3798,3.86303865738562e-05
3799,7.521640644733603e-05
3800,6.39929886771889e-05
3801,0.00012295469511988634
3802,4.562809698642113e-05
3803,9.352776669671903e-05
3804,0.00017812653302370996
3805,7.503640263553184e-05
3806,2.4508205266405832e-05
3807,9.960177509631097e-05
3808,0.00014593658916240413
3809,3.4304621479043774e-05
3810,0.00017990982898607354
3811,0.00013193053644929435
3812,2.1469223086802355e-05
3813,6.661188350744117e-05
3814,5.318163199891874e-05
3815,0.00012445891833646916
3816,2.4390322318668807e-05
3817,4.101734827182097e-05
3818,2.7135146883572854e-05
3819,1.5347571581621796e-05
3820,2.7706829779029557e-05
3821,2.4695880198918156e-05
3822,0.00017186925709445453
3823,5.3537382534596216e-05
3824,3.406364769516173e-05
3825,2.3554462494112708e-05
3826,0.00015104954648807194
3827,2.7812306626669582e-05
3828,6.699674464167408e-05
3829,6.860427728485909e-05
3830,3.294717068410262e-05
3831,3.489864705507271e-05
3832,4.459641571583574e-05
3833,8.161803131506717e-05
3834,1.4037232153140419e-05
3835,8.092175363504462e-05
3836,0.00012732709326509982
3837,2.3432652520139147e-05
3838,8.710868505588021e-05
3839,4.23772905390693e-05
3840,0.00011526976290181877
3841,9.501049942542699e-05
3842,0.00010894339766339855
3843,3.1579675307715e-05
3844,6.632779929931545e-05
3845,0.00011079543780978231
3846,4.0767107324225676e-05
3847,8.653676280514866e-05
3848,3.2529327698894475e-05
3849,1.3423202662113418e-05
3850,6.695407236225822e-05
3851,0.0001067681351304217
3852,1.9146772275647013e-05
3853,3.2358078703857326e-05
3854,8.781069570204857e-05
3855,2.984858607693708e-05
3856,1.5830233378478543e-05
3857,9.984128528396805e-05
3858,0.00014312767699041772
3859,0.0001079291914140054
3860,4.956806301986995e-05
3861,7.14995776122267e-05
3862,3.376082727437314e-05
3863,0.00015917572235093637
3864,0.00010274654405958526
3865,3.9850394217529605e-05
3866,3.932297610495605e-05
3867,4.211524435719913e-05
3868,5.505612065244202e-05
3869,2.9252284966247404e-05
3870,5.4840754084036605e-05
3871,0.00013215963260934197
3872,6.369285525359341e-05
3873,6.163485502559653e-05
3874,5.601219067821114e-05
3875,0.00010706283003571319
3876,1.5800875439212294e-05
3877,5.621832456469625e-05
3878,1.4021381772274713e-05
3879,2.513516193486564e-05
3880,2.915756494456324e-05
3881,3.5179436386333844e-05
3882,2.9762413157534352e-05
3883,9.338340834759124e-05
3884,9.551085193484728e-05
3885,0.00014037458417726024
3886,7.84561640934872e-05
3887,4.655125448065411e-05
3888,5.993953025766067e-05
3889,7.981869448466879e-05
3890,3.5812421858035174e-05
3891,0.00011876923137843247
3892,0.00010038561990405133
3893,0.00015860200288676912
3894,1.9459329246619678e-05
3895,2.209560495633389e-05
3896,0.00012212527366138682
3897,0.00017709935405574689
3898,2.696962013954008e-05
3899,4.790080620115878e-05
3900,7.115391395408608e-05
3901,7.073267944358947e-05
3902,9.708493062865458e-05
3903,0.00011971374464809615
3904,1.9688730690341348e-05
3905,0.00013061491501518643
3906,5.575137255666667e-05
3907,4.20095084122136e-05
3908,7.529524600745084e-05
3909,4.2994245044440125e-05
3910,1.359234423294513e-05
3911,4.797082241830665e-05
3912,7.547992544398907e-05
3913,1.630917381603176e-05
3914,4.823927174951917e-05
3915,0.00016085538598017434
3916,0.00016316528870476225
3917,7.207246651597003e-05
3918,2.0236022121795333e-05
3919,3.198012925208709e-05
3920,0.00015241454099368864
3921,0.00016316763971754327
3922,1.7952182284734504e-05
3923,5.0472021801570424e-05
3924,9.626011814936502e-05
3925,3.585451695917122e-05
3926,5.2516922989754684e-05
3927,0.00017480684309371722
3928,9.884876135660484e-05
3929,4.803963597450545e-05
3930,7.123882057606548e-05
3931,1.9793470311470184e-05
3932,9.001090299755179e-05
3933,9.577640884945878e-05
3934,5.0913888291545794e-05
3935,8.622547349280124e-05
3936,0.00012072479364872683
3937,3.253158704062186e-05
3938,8.136712671670017e-05
3939,1.6471255669940553e-05
3940,0.00018903580755469444
3941,3.865490736954545e-05
3942,5.7643084771477866e-05
3943,2.831207377519903e-05
3944,4.236821346541795e-05
3945,0.0001395584975689183
3946,0.00013879247772389679
3947,7.031511052234348e-05
3948,0.0001741087336361543
3949,5.093904007452805e-05
3950,1.2887187943149254e-05
3951,9.261014613251185e-05
3952,2.5441086651170362e-05
3953,4.498774582176768e-05
3954,2.6275205498229668e-05
3955,0.0001565687392013006
3956,0.00010525192792954703
3957,1.7120981040323033e-05
3958,0.00013952724634034826
3959,3.918525846502785e-05
3960,0.0001304660375629724
3961,6.373527695247704e-05
3962,3.59402036939216e-05
3963,4.4490600963372615e-05
3964,2.9839740707542837e-05
3965,1.7582504760007353e-05
3966,1.2346451423066742e-05
3967,1.4207920001678428e-05
3968,3.361080137387561e-05
3969,7.91490593301024e-05
3970,1.3595463719167535e-05
3971,3.6093702892759216e-05
3972,0.00014135360815396663
3973,3.211275064041609e-05
3974,6.609546298833387e-05
3975,4.9199819486023116e-05
3976,4.9920630467671684e-05
3977,4.406711657862361e-05
3978,1.3442440711794635e-05
3979,0.00014490179212835343
3980,0.0001556565974317545
3981,3.57820304333447e-05
3982,3.3759415650410507e-05
3983,0.00011351970995331263
3984,3.682052711567821e-05
3985,3.984954452740303e-05
3986,0.000184880235303183
3987,1.937618099480043e-05
3988,2.2311157878342466e-05
3989,4.2819195119319456e-05
3990,5.1399486974577884e-05
3991,7.833336473034719e-05
3992,0.00010474297173858163
3993,0.00016999029980319116
3994,3.473601526542772e-05
3995,6.708521907342792e-05
3996,4.90472489967989e-05
3997,3.799545245387952e-05
3998,7.488756894524965e-05
3999,1.587494760167237e-05
4000,0.000172245576841549
4001,6.29513722150895e-05
4002,9.702159848795446e-05
4003,6.037256304871209e-05
4004,2.4676549564195643e-05
4005,3.339807401458619e-05
4006,0.0001824463323931989
4007,2.707980839806408e-05
4008,0.0001672285460187716
4009,2.7025877020944806e-05
4010,4.404710227467062e-05
4011,4.583156339867889e-05
4012,4.467485180132406e-05
4013,7.206244737084038e-05
4014,4.44089982205962e-05
4015,3.670682878098743e-05
4016,3.980795038378437e-05
4017,3.857973417892652e-05
4018,2.907027986548776e-05
4019,9.860161358943195e-05
4020,2.728593879661668e-05
4021,4.5068548915946066e-05
4022,2.3864878654953948e-05
4023,2.649001584853623e-05
4024,9.790480689352822e-05
4025,1.8376786978495986e-05
4026,7.053002100333838e-05
4027,0.0001581303452431836
4028,0.0001741845016491761
4029,2.1765268079286315e-05
4030,5.112310079870395e-05
4031,4.368308355792102e-05
4032,0.0001358023182350963
4033,2.5105900705639506e-05
4034,5.9463677144267216e-05
4035,8.780520360630863e-05
4036,0.00013800251934493964
4037,3.682057352183416e-05
4038,0.00011206753600364094
4039,3.6990048962092894e-05
4040,0.0001833012759097866
4041,8.58323908620404e-05
4042,3.672579959019553e-05
4043,1.3842038759754953e-05
4044,7.338088878197496e-05
4045,2.015766979299179e-05
4046,5.5818832457970144e-05
4047,6.295975280039993e-05
4048,0.00017672760640050417
4049,1.8077969266808034e-05
4050,2.18384311778966e-05
4051,7.549474625826482e-05
4052,6.242760199992821e-05
4053,8.999937749896297e-05
4054,7.54009136499658e-05
4055,9.187933674274552e-05
4056,5.2153357069801976e-05
4057,0.00018650826750264362
4058,2.1759187626599617e-05
4059,2.24679849421388e-05
4060,0.00019653550069293328
4061,0.000164843119245995
4062,0.0001772982706871659
4063,1.5247911398695749e-05
4064,9.793653175170099e-05
4065,7.204283472911131e-05
4066,0.00016249625399884763
4067,2.1188807496864203e-05
4068,7.219882462178152e-05
4069,0.00018029928140569898
4070,0.00016957178441345016
4071,2.9955436498696563e-05
4072,0.00015810514806247883
4073,0.00015428595835806485
4074,8.070753277868414e-05
4075,5.4088043515761864e-05
4076,4.3656875924812856e-05
4077,0.00014461947800340128
4078,0.00010222940869692456
